,title1,page_url,title2,first_paragraph
10,The Age of Magic Money,https://www.foreignaffairs.com/articles/united-states/2020-05-29/pandemic-financial-crisis,The Age of Magic Money,"Crises can drive change, but sometimes it takes two crises to cement a transformation. Alone, the Great Depression ushered in the New Deal, roughly tripling U.S. federal spending as a share of output. But it took World War II to push federal spending much higher, solidifying the role of the state in the U.S. economy. If federal interventions such as the creation of the interstate highway system felt natural by the mid-1950s, it was the result of two compounding shocks, not a single one."
11,How to Make Trade Work for Workers,https://www.foreignaffairs.com/articles/united-states/2020-06-09/how-make-trade-work-workers,How to Make Trade Work for Workers,"The new coronavirus has challenged many long-held assumptions. In the coming months and years, the United States will need to reexamine conventional wisdom in business, medicine, technology, risk management, and many other fields. This should also be a moment for renewed discussions—and, hopefully, a stronger national consensus—about the future of U.S. trade policy."
12,Divided We Fall,https://www.foreignaffairs.com/reviews/review-essay/2020-06-01/divided-we-fall,Divided We Fall,"It has been clear for many years that the United States is a house divided. But since March, when the coronavirus pandemic shut down much of the country, that division has taken on a ghastly new face. Staggering death tolls and nightmarish images of body bags, overwhelmed hospitals, and freezer morgues have stirred little sense of unity or common purpose. Instead, they seem to have simply fed an already raging case of partisan polarization—another virus for which there is as yet no treatment or vaccine. It has become difficult to ask even the most basic questions—whether a certain medicine works, whether a city has enough ventilators and protective equipment—without triggering a political brawl, usually revolving around President Donald Trump."
13,This Land Is Not Your Land,https://www.foreignaffairs.com/reviews/review-essay/2020-06-09/land-not-your-land,This Land Is Not Your Land,"In his first annual message to the U.S. Congress, in 1829, U.S. President Andrew Jackson—a slave-owning real estate speculator already famous for burning down Creek settlements and hounding the survivors of the Creek War of 1813–14—called for the “voluntary” migration of Native Americans to lands west of the Mississippi River. Six months later, in the spring of 1830, he signed the Indian Removal Act into law. This measure gave the president the authority to negotiate with Native American tribes for their fertile lands. The statute set off waves of litigation, mineral prospecting, and land speculation—not to mention waves of violence committed by nonnative settlers against Native Americans."
14,When the System Fails,https://www.foreignaffairs.com/articles/world/2020-06-09/when-system-fails,When the System Fails,"The chaotic global response to the coronavirus pandemic has tested the faith of even the most ardent internationalists. Most nations, including the world’s most powerful, have turned inward, adopting travel bans, implementing export controls, hoarding or obscuring information, and marginalizing the World Health Organization (WHO) and other multilateral institutions. The pandemic seems to have exposed the liberal order and the international community as mirages, even as it demonstrates the terrible consequences of faltering global cooperation."
15,The Pandemic and Political Order,https://www.foreignaffairs.com/articles/world/2020-06-09/pandemic-and-political-order,The Pandemic and Political Order,"Major crises have major consequences, usually unforeseen. The Great Depression spurred isolationism, nationalism, fascism, and World War II—but also led to the New Deal, the rise of the United States as a global superpower, and eventually decolonization. The 9/11 attacks produced two failed American interventions, the rise of Iran, and new forms of Islamic radicalism. The 2008 financial crisis generated a surge in antiestablishment populism that replaced leaders across the globe. Future historians will trace comparably large effects to the current coronavirus pandemic; the challenge is figuring them out ahead of time."
16,The Vision Thing,https://www.foreignaffairs.com/articles/united-states/2020-06-09/vision-thing,The Vision Thing,FOREIGN POLICY NEEDS A ROAD MAP
17,Chronicle of a Pandemic Foretold,https://www.foreignaffairs.com/articles/united-states/2020-05-21/coronavirus-chronicle-pandemic-foretold,Chronicle of a Pandemic Foretold,"“Time is running out to prepare for the next pandemic. We must act now with decisiveness and purpose. Someday, after the next pandemic has come and gone, a commission much like the 9/11 Commission will be charged with determining how well government, business, and public health leaders prepared the world for the catastrophe when they had clear warning. What will be the verdict?”"
18,The Retrenchment Syndrome,https://www.foreignaffairs.com/articles/united-states/2020-06-01/retrenchment-syndrome,The Retrenchment Syndrome,"In the decades after the U.S. withdrawal from Vietnam, the simplistic but widely held belief that the war had been unjustified and unwinnable gave way to “the Vietnam syndrome”—a conviction that the United States should avoid all military interventions abroad. The mantra of “no more Vietnams” dominated foreign policy, muting more concrete discussions of what should be learned from that experience. Instead, the analogy was applied indiscriminately; U.S. military operations in the Balkans, the Horn of Africa, Latin America, and the Middle East prompted assertions that the use of force would lead to “another Vietnam.” It was not until the United States won a lopsided victory over the military of Iraqi President Saddam Hussein in the 1990–91 Gulf War that President George H. W. Bush could declare that the United States had finally “kicked the Vietnam syndrome.”"
19,In Defense of Economists,https://www.foreignaffairs.com/articles/world/2020-06-01/defense-economists,In Defense of Economists,"In “The Dismal Kingdom” (March/April 2020), the economist Paul Romer excoriates his profession for causing many of the United States’ current problems—from lower life expectancy to the opioid epidemic to subprime lending. Romer reaches this verdict in the course of reviewing two recent books, Binyamin Appelbaum’s The Economists’ Hour and Nicholas Lemann’s Transaction Man, which, he writes, “converge on the conclusion that the economists at the helm are doing more harm than good.” Romer largely endorses that conclusion—an astonishing charge when advanced by a distinguished economist such as himself."
