,title1,page_url,title2,first_paragraph
10,A Short History of Brexit,https://www.foreignaffairs.com/reviews/capsule-review/2019-12-10/short-history-brexit,A Short History of Brexit,"For three years now, many observers have tracked the tortured process of Brexit blow by blow, breathlessly waiting for the next headline. As an economic historian and an Irishman, O’Rourke views these events from a dispassionate distance. How, he asks, will Brexit be taught to future generations of university students? He recounts the history of British involvement with Europe over the last 60 years with unique concision and clarity. He searches for the motivations behind the Brexit vote, parsing arguments that it was the inevitable result of structural economic factors, that it stemmed from a misplaced backlash against rising inequality, or that it was just a fluke brought about by political miscalculation and opportunism. Ever the professor, O’Rourke hints that all these views contain some truth. Yet as the facts pile up, it becomes clear that even hard-line Brexiteers recognize that it makes little economic or political sense to eliminate policy coordination with Europe. The heart of the Brexit movement lies not in an economic critique but in a sense of British cultural and historical exceptionalism."
11,Twelve Days That Made Modern Britain,https://www.foreignaffairs.com/reviews/capsule-review/2019-12-10/twelve-days-made-modern-britain,Twelve Days That Made Modern Britain,"This book romps through 12 transformative moments in the last 40 years of British life, elaborating on the events of a single day for each and its consequences. One can, of course, quibble with some of the choices of important moments. For example, all but one of these seismic days have to do with political or legal developments. Did Hindmoor, a political scientist who generally writes on regulation and public administration, not think to include, for example, the introduction of the commercial Internet in 1992—a more momentous occasion, surely, than the publication of the expenses of members of Parliament in 2008? There are some sloppy lapses in Hindmoor’s research; he gets one of the 12 dates wrong by a year. Nevertheless, the book is strangely entertaining, not least because each chapter summarizes complex events with remarkable clarity, whether describing the terms of the labor union contracts that Prime Minister Margaret Thatcher opposed during the 1984 miners’ strike or the considerations affecting Prime Minister David Cameron’s decision to hold the 2016 Brexit referendum. On a deeper level, Hindmoor forces the reader to ponder the conditional nature of history. Although some changes seem to have been inevitable—the eventual election of a female prime minister or the legalization of gay marriage, for example—others clearly involved knife-edge decisions that could easily have sent events in a different direction."
12,The Outsiders: Refugees in Europe Since 1492,https://www.foreignaffairs.com/reviews/capsule-review/2019-12-10/outsiders-refugees-europe-1492,The Outsiders: Refugees in Europe Since 1492,"Refugees have played a role in European politics for centuries. Five hundred years ago, most refugees, such as the Puritans who left England for the Netherlands, were fleeing religious persecution. Over the past century and a half, bouts of ethnic cleansing drove Armenians, Bosnians, and many others to seek refuge elsewhere. Since the middle of the twentieth century, many refugees in Europe have been trying to escape the tyranny of fascism, communism, or religious fundamentalism. Ther, a historian, studies how these refugees have been received over the years. The governments and citizens of destination countries tend to oppose the entry of large numbers of refugees during difficult economic times. These countries generally find ways to reject refugees unless a major geopolitical cause is at stake or diaspora communities intercede on their behalf. Even the most proudly humanitarian governments evade international law and manipulate domestic law to avoid their obligations to refugees. Ther remains ambivalent about the policy implications of his work for states today. He recognizes the domestic political challenge of increasing the intake of refugees but insists that the populist right has exaggerated the threat they pose."
13,Metternich: Strategist and Visionary,https://www.foreignaffairs.com/reviews/capsule-review/2019-12-10/metternich-strategist-and-visionary,Metternich: Strategist and Visionary,"Klemens von Metternich, the Austrian Empire’s foreign minister from 1809 to 1848, has a bad reputation. Even Henry Kissinger, who famously defended the archconservative Austrian as the brilliant architect of 50 years of relative peace in continental Europe in the middle of the nineteenth century, was uneasy about Metternich’s brutal repression of liberal and radical movements for democracy and national self-determination. Thanks in part to Metternich, conservatives rather than liberals would co-opt nationalist ideology, contributing to an aggressive Germany, the conflagration of World War I, and perhaps even the eventual rise of Hitler. With painstaking and pathbreaking primary-source research, this book seeks to redeem Metternich from the criticisms of his detractors. It ultimately fails. Siemann tries to explain Metternich’s uncompromising reactionary views as a sincere response to early trauma suffered when the French Revolution dispossessed his aristocratic family. But portraying Metternich as a victim of trauma, a thoughtful strategist, a harbinger of modern European federalism, and a kindly and moderate man in private doesn’t excuse the cruelty and intolerance of his politics. The book does succeed in forcing readers to wonder whether Metternich’s efforts to defend an essentially conservative order against populists and terrorists are so different from the struggles that liberal democracies face today."
14,Two Books on the American Electorate,https://www.foreignaffairs.com/reviews/capsule-review/2019-12-10/two-books-american-electorate,Two Books on the American Electorate,"Silva and Lessig both seek to diagnose the troubled American electorate. Silva depicts a landscape of despair in which the social institutions that connect individuals to the “we” around them have largely disappeared. Lessig paints a searing portrait of a defective political system that is nonetheless full of hope, community spirit, self-empowered individuals, and ways to fix what is broken."
15,"The Fifth Domain: Defending Our Country, Our Companies, and Ourselves in the Age of Cyber Threats",https://www.foreignaffairs.com/reviews/capsule-review/2019-12-10/fifth-domain-defending-our-country-our-companies-and-ourselves,"The Fifth Domain: Defending Our Country, Our Companies, and Ourselves in the Age of Cyber Threats","Armed with digital weapons, hackers, criminals, and nation-states have done incalculable damage to firms, individuals, and governments. For the past two decades, the advantage in cyberspace—which the U.S. military considers a “fifth domain,” alongside those of land, sea, air, and space—has been decisively on the side of offense. In deploying the so-called Stuxnet virus to shut down Iran’s uranium enrichment operation in 2009, Israel and the United States proved that a cyberattack can succeed even if the target is not connected to the Internet. But Clarke and Knake argue that the advantage is now shifting toward defense, even though defending is still far more expensive than attacking. The best approach, they argue, is not to counterpunch when struck but to build resilience into the tools and networks of cyberspace. Doing so won’t prevent attacks but can minimize their damage, so that the assaults that do get through won’t matter much. The authors make digital technology wonderfully clear for nonexperts (their explanation of quantum computing is particularly masterly) and describe dozens of proposed policy fixes to update government’s lagging role. Unfortunately, they don’t adequately deal with the difficulties their proposals would entail or rebut counterarguments that critics might pose."
16,"Beaten Down, Worked Up: The Past, Present, and Future of American Labor",https://www.foreignaffairs.com/reviews/capsule-review/2019-12-10/beaten-down-worked-past-present-and-future-american-labor,"Beaten Down, Worked Up: The Past, Present, and Future of American Labor","Only 10.5 percent of American workers are unionized, including less than seven percent of those who work in the private sector. Yet according to polls, nearly half of nonunion workers (58 million individuals) say they would vote to join a union if they could. The need is obvious: workers’ share of the national income (pay and benefits) is at its lowest level since the 1940s, and average inflation-adjusted hourly pay has been flat since the early 1970s. And public approval of unions is surprisingly high: 62 percent. Unions have a mixed track record, with noble successes and sordid failures. Their future is hard to predict, as they wrestle with whether to reinvent themselves by focusing on broad workers’ rights campaigns, which would benefit many workers who might never join a union, such as the Fight for $15 push to raise minimum wages. Greenhouse blends solid historical research with the intimate knowledge he has gleaned from 20 years of reporting on organized labor to tell an often deeply moving story that has much to say about whether the United States can address the dire inequality that is tearing apart the fabric of American democracy."
17,The Second Founding: How the Civil War and Reconstruction Remade the Constitution,https://www.foreignaffairs.com/reviews/capsule-review/2019-12-10/second-founding-how-civil-war-and-reconstruction-remade,The Second Founding: How the Civil War and Reconstruction Remade the Constitution,"This book’s thesis is captured in its title: the 13th, 14th, and 15th Amendments to the U.S. Constitution—which, respectively, abolished slavery, granted birthright citizenship and equal protection under the law, and established voting rights for black (male) Americans—did not just change the text; they created “a fundamentally new document.” Foner has written more than 20 heralded books on the Civil War. This one traces the roller-coaster history of the core acts of Reconstruction from their passage, through the “long retreat” of the Jim Crow decades, to the civil rights legislation of the 1960s, to the Supreme Court’s 2013 rollback of the Voting Rights Act, to the uncertain present. The message is clear: progress is not linear. Rights can be granted, “and they can be taken away”—in this case for an entire century. The book makes constitutional jurisprudence easily accessible to nonlawyers and illuminates the United States’ continuing troubled history of racism. Without shortchanging present-day struggles, Foner’s view of the future is surprisingly hopeful."
18,"Audience of One: Donald Trump, Television, and the Fracturing of America",https://www.foreignaffairs.com/reviews/capsule-review/2019-12-10/audience-one-donald-trump-television-and-fracturing-america,"Audience of One: Donald Trump, Television, and the Fracturing of America","Poniewozik, the chief television critic for The New York Times, has written a dazzling dual biography of television and Donald Trump. The two stories have intertwined over the course of the past 70 years as television transformed, from the unifying monoculture of the three major networks to the fractionalized cable universe. As one TV era followed another, Trump drew personal lessons from each: the talk and lifestyle shows of the 1980s (“all about ego and the projection of self”), the cable news that exploded in the 1990s (“no narrative, no logic, no arc, and no end”), the reality shows that took off in the early years of this century (raw aggression is rewarded, and someone has to lose for someone else to win), and the dark dramas that have won over audiences in recent years (the star is an antihero). As a candidate, he “recognized intuitively what the televised debates were: an elimination-based reality show.” The relationship eventually became symbiotic. He wanted what the camera’s red light wanted: conflict and drama. The book is so rich with insights about the man and the medium that it isn’t until the end that readers will realize it’s still not clear how 60 million Americans could come to see an obviously phony performer as the person they wanted in the Oval Office."
19,The Costs of Conversation: Obstacles to Peace Talks in Wartime,https://www.foreignaffairs.com/reviews/capsule-review/2019-12-10/costs-conversation-obstacles-peace-talks-wartime,The Costs of Conversation: Obstacles to Peace Talks in Wartime,"In this welcome contribution to the study of wartime diplomacy, Mastro shows why it can be so hard for belligerents to find a diplomatic route out of conflict. Embracing peace talks can signal weakness and a lack of resolve, which can damage the morale of one’s troops while emboldening the adversary. Only those factions confident in their strategic position will agree to open talks, and such offers are often combined with demonstrations of military strength. More circumspect parties to a conflict keep the initial conversations closed. Mastro catalogs many examples of how this dynamic has worked in practice, but her main case studies come from Asia during the Cold War, where she focuses on the experiences of China during the Korean War, China and India during their 1962 war, and the North Vietnamese during the Vietnam War."
20,Only the Dead: The Persistence of War in the Modern Age,https://www.foreignaffairs.com/reviews/capsule-review/2019-12-10/only-dead-persistence-war-modern-age,Only the Dead: The Persistence of War in the Modern Age,"In the best-selling 2011 book The Better Angels of Our Nature, the psychologist Steven Pinker made the optimistic case that war was on the wane and that human beings had entered the most peaceful period in their species’ history. It was a popular but controversial argument that has since attracted many detractors. Braumoeller delivers a crushing critique by taking on Pinker’s central methodological claim—that his analysis is based on hard data and sound reasoning. As Braumoeller weighs the merits of the evidence supporting Pinker’s thesis, he charts the pitfalls of the various statistical techniques that political scientists commonly use in studying international conflict, showing how to distinguish significant from anomalous findings. The statistical trends that emerge from Braumoeller’s alternative analysis refute the case for optimism. When things do seem to get better, it’s not because humankind is becoming more intrinsically civilized but because the major powers have ordered their affairs in ways that make war less likely."
21,"The Resistance in Western Europe, 1940–1945",https://www.foreignaffairs.com/reviews/capsule-review/2019-12-10/resistance-western-europe-1940-1945,"The Resistance in Western Europe, 1940–1945","The French historian Wieviorka masterfully analyzes the resistance to the German occupations of Belgium, Denmark, France, Italy, the Netherlands, and Norway during World War II. The results were mixed. For the Allied powers, resistance groups offered invaluable intelligence, as well as escape routes for downed pilots. On the other hand, their sabotage had little economic impact, and anti-Nazi propaganda campaigns helped shape public opinion but did not spark broader insurrections. The Americans and the British faced a tricky task in assisting resistance groups in ways that maximized their value to the war effort but didn’t incite reprisals against vulnerable civilians. Although it presents a broad tableau, the book recognizes the particular circumstances and factors that formed the resistance in each country, including the agendas of governments in exile, bureaucratic squabbles within various groups, and the personal qualities of the brave individuals who accepted the immense risks that came with fighting the Nazis."
22,Betrayal in Berlin: The True Story of the Cold War’s Most Audacious Espionage Operation,https://www.foreignaffairs.com/reviews/capsule-review/2019-12-10/betrayal-berlin-true-story-cold-wars-most-audacious-espionage,Betrayal in Berlin: The True Story of the Cold War’s Most Audacious Espionage Operation,"For one year spanning 1955 and 1956, British and U.S. intelligence services were able to—literally—tap into top-secret Soviet and East German military communications. Engineers dug a tunnel a quarter of a mile in length from the U.S. zone of divided Berlin to the Soviet zone in order to splice into underground communication wires. Intelligence historians have traditionally claimed that what was called Operation Gold produced no information of value because George Blake, a Soviet mole in British intelligence, warned the KGB about the project before it even began. According to this view, the Soviets would not have allowed conversations of any substance to be intercepted. In this riveting and vivid account of the episode, Vogel demonstrates convincingly that a lot of valuable information was in fact obtained from the tunnel, largely because the KGB wanted to protect Blake from exposure and so decided to maintain the fiction that the Soviets were oblivious to the intrusion. At the heart of the book is Blake’s own remarkable story, which Vogel tells with some sympathy, if not approval. It reads like a Hollywood screenplay: a young Dutchman escapes the Nazis; joins the United Kingdom’s Secret Intelligence Service, or MI6; is captured by North Korean forces during the Korean War; and decides, while in captivity, to become a Soviet agent. In that role, Blake was responsible for many betrayals. Eventually, he was caught, tried, and jailed, before escaping from prison in London and making his way to Moscow—where he still lives on a KGB pension."
23,Call Sign Chaos: Learning to Lead,https://www.foreignaffairs.com/reviews/capsule-review/2019-12-10/call-sign-chaos-learning-lead,Call Sign Chaos: Learning to Lead,"In this memoir, Mattis does not comment directly on the Trump administration, from which he resigned as secretary of defense in December 2018. But it’s clear from his resignation letter (reproduced in the book) and his persistent stress on the importance of stable, healthy alliances (which are not a feature of U.S. President Donald Trump’s volatile approach to foreign policy) that Mattis didn’t see eye to eye with the president. He is more forthright in his criticism of Presidents George W. Bush and Barack Obama: the first for being in too much of a rush to invade Iraq and the second for being in too much of a rush to withdraw. Mattis also blames General Tommy Franks for failing to capture Osama bin Laden at Tora Bora, in Afghanistan, in 2001, from where the al Qaeda leader managed to escape to Pakistan. The book’s main concerns, however, are the practical and ethical challenges of military leadership. Mattis draws on his deep professionalism and knowledge of military history in describing the stress of battle and the tough decision to send soldiers into the field to kill and be killed."
24,Adapt or Perish,https://www.foreignaffairs.com/articles/united-states/2019-12-10/adapt-or-perish,Adapt or Perish,"Ever since climate change became a concern for policymakers and laypeople alike, the focus of public debate has largely been on mitigation: limiting greenhouse gas emissions, capturing carbon, and transitioning to renewable energy. Those efforts must continue if we hope to keep the planet hospitable. But it is also time to acknowledge that—no matter what we do—some measure of climate change is here to stay. The phenomenon has already affected the U.S. economy, U.S. national security, and human health. Such costs will only grow over time. The United States must build resilience and overhaul key systems, including those governing infrastructure, the use of climate data, and finance."
25,Empowering the Great Energy Transition: Policy for a Low-Carbon Future,https://www.foreignaffairs.com/reviews/capsule-review/2019-12-10/empowering-great-energy-transition-policy-low-carbon-future,Empowering the Great Energy Transition: Policy for a Low-Carbon Future,"This useful survey of the nexus between global energy use and climate change studies technological developments in alternative energy sources and traces how governments and communities have responded—or failed to respond—to the climate crisis. Renewable energy has become cheaper, making alternative forms of energy—from the sun, wind, biogas, and other sources—increasingly competitive with fossil fuels. The authors also sketch the ways that people can conserve energy with only modest changes in their behavior and how local leaders and communities can play a big role in making the inevitable transition away from fossil fuels."
26,Bottle of Lies: The Inside Story of the Generic Drug Boom,https://www.foreignaffairs.com/reviews/capsule-review/2019-12-10/bottle-lies-inside-story-generic-drug-boom,Bottle of Lies: The Inside Story of the Generic Drug Boom,"In this sometimes frightening book, Eban delves into the dangerous market of generic pharmaceutical drugs. In the United States, the Food and Drug Administration must certify the patents for new drugs, a vetting process that began in the early twentieth century to guard against fake medicines. When these patents expire, firms can make generic versions of the same drugs by reverse engineering their active ingredients to produce equivalent medicines without incurring the costs of research, development, and testing. Generic medicines are therefore much more affordable for patients around the world. Eban tells the story of Ranbaxy Laboratories, a now defunct Indian generic drug firm, and its successful but problematic entry into the U.S. market and into other less regulated markets in other countries. She examines the FDA’s spotty procedures for inspecting manufacturing plants outside the United States and the Department of Justice’s fumbling in prosecuting Ranbaxy and its leaders for criminal behavior such as faking compliance with FDA rules. Such illicit activity turns out to be widespread in foreign generic drug firms, especially those in China and India. These firms are skilled at fooling the FDA and other regulatory agencies. Eban’s detailed investigation reveals that government bureaucracies in the United States and abroad are ill equipped for the task of regulating the pharmaceutical industry overseas."
27,Globalization and Health,https://www.foreignaffairs.com/reviews/capsule-review/2019-12-10/globalization-and-health,Globalization and Health,"This informative book provides a survey of how globalization has enabled the spread of disease and of the concurrent development of global public health practices and institutions. Travelers have spread contagious diseases for centuries. The Republic of Venice introduced the first formal form of quarantine in the fourteenth century during the Black Death. Unsurprisingly, the first period of modern globalization—with the great expansion of trade and travel by steamship in the early twentieth century—coincided with the global influenza pandemic. The predecessor of the World Health Organization was created at this time to track and report outbreaks of threatening diseases. A new phase of globalization has knit the world closer together in the last 30 years, and governments, multilateral institutions such as the who, and international law have concomitantly evolved to better tackle the spread of fatal diseases such as AIDS, Ebola, SARS, and Zika."
28,The Great Reversal: How America Gave Up on Free Markets,https://www.foreignaffairs.com/reviews/capsule-review/2019-12-10/great-reversal-how-america-gave-free-markets,The Great Reversal: How America Gave Up on Free Markets,"This primer on the recent woes of the U.S. economy focuses on rising inequality, the market dominance of a small number of companies, weak levels of investment, and low productivity growth. It attributes these troubling developments to a decline in competition that has been brought about in large part by the rise of very powerful technology companies and above all by the lack of enforcement of antitrust policies. Philippon also points to the damaging role of politicians who protect the interests of their wealthy donors by sponsoring and creating loopholes in tax and regulatory laws. The book provides a useful comparison with Europe, which suffers from the same ailments but to a lesser degree, and where the European Union and its member states more vigorously enforce policies designed to guarantee competition."
29,The Finance Curse: How Global Finance Is Making Us All Poorer,https://www.foreignaffairs.com/reviews/capsule-review/2019-12-10/finance-curse-how-global-finance-making-us-all-poorer,The Finance Curse: How Global Finance Is Making Us All Poorer,"This well-researched but somewhat intemperate book argues that the financial sector in all modern economies is much too large. Shaxson angrily decries the overweening influence of banks and investment companies, which he believes lord over the economy to the detriment of other kinds of businesses. He laments how the financial sector absorbs bright college graduates, extracting human capital from the rest of the economy. In the United Kingdom and the United States, all political parties are to blame for the financial sector’s dominance. Shaxson criticizes the former Democratic U.S. president Bill Clinton and the former Labour British prime minister Tony Blair as much as he berates Republicans and Tories. A British journalist, Shaxson reserves particular ire for the City of London—home to the British financial sector—and for the role of British dependencies such as Bermuda in facilitating tax avoidance and many other forms of financial malfeasance. He urges a future post-Trump United States to not only clean up its own act but also pressure the United Kingdom to reckon with the culture of tax avoidance it has created over the years."
30,International Order: A Political History,https://www.foreignaffairs.com/reviews/capsule-review/2019-12-10/international-order-political-history,International Order: A Political History,"Coupled with the rise of China, the United States’ foreign policy struggles have renewed old debates about the nature of international order and about what a post-U.S. global system might look like. In this illuminating history, Kocs traces how international order has risen and fallen over the centuries. At every stage, order emerged from the actions of powerful states that wanted to establish norms, rules, and institutions to suit their own purposes. In each instance, the result was an uneasy balance of coercion and consent, a tension that ultimately became a source of disorder. The victors of World War I set up a new order grounded in universal principles—free trade, self-determination, arbitration, and collective security—but were not willing to extend them to their colonial subjects. During the Cold War, the United States tried to infuse liberal values into its dominance of the Western system, and the Soviet Union tried to justify its rule of the Eastern bloc with a vision of communist egalitarianism. Today’s “liberal order” combines multilateral institutions and the promotion of human rights with forceful diplomacy and military interventionism. Kocs does not break new scholarly ground, but his comparative historical perspective provides a useful primer and a starting point for debate."
31,Global Development: A Cold War History,https://www.foreignaffairs.com/reviews/capsule-review/2019-12-10/global-development-cold-war-history,Global Development: A Cold War History,"The idea of encouraging development—that is, the notion that non-Western countries need to be helped along the path of economic and social advancement—emerged in the West during the Industrial Revolution and came of age during the Cold War. In this impressive history, Lorenzini traces the journey of development thinking from its nineteenth-century origins through its entanglements in the great geopolitical struggles of the twentieth century. Development became a front in the ideological battle of the Cold War, as the Soviet Union and the United States competed for hearts and minds in Africa, Asia, and Latin America. Although U.S. President Franklin Roosevelt’s “Four Freedoms” formulation paved the way for a distinctly American approach, the Truman administration played a pivotal role in turning development assistance into a tool of national security and geopolitical competition. Lorenzini argues that although the Soviet Union and the United States articulated their development policies in universal terms, their policies actually served parochial national purposes. The instrumental logic of development thinking remains alive and well today, as China, Russia, and the United States cultivate emerging economies around the world"
32,Anatomies of Revolution,https://www.foreignaffairs.com/reviews/capsule-review/2019-12-10/anatomies-revolution,Anatomies of Revolution,"In the popular imagination, revolutions are often defined by iconic images: Washington crossing the Delaware, the storming of the Bastille, Mao’s Long March. Lawson looks beyond the singular moment to build a more multifaceted understanding of revolutions in this important and sweeping new book, which combines astute theoretical observations and careful historical analysis. He argues that revolutions are not just episodes of political upheaval; they are embedded in deep social change. The Russian Revolution pioneered state-led industrial development. The Vietnamese, Chinese, and Cuban revolutions marked an era of decolonization and the rise of the developing world. The Egyptian revolution of 1952 introduced the model of military-led social transformation and inspired political movements across the Middle East and North Africa. Revolutionary forms of rhetoric and organizational techniques can even be found in movements such as Occupy Wall Street and other radical elements within contemporary Western states. Lawson sets the stage for a new generation of studies of radical social change and the reshaping of the modern global order."
33,World Peace (And How We Can Achieve It),https://www.foreignaffairs.com/reviews/capsule-review/2019-12-10/world-peace-and-how-we-can-achieve-it,World Peace (And How We Can Achieve It),"The search for peace is as old as war itself. In this thoughtful account of the “theory and practice of peace,” Bellamy takes aim at the old claim that war is hardwired in human nature, noting that civilizations and societies have existed for long periods in relative peace. He argues that the movement for world peace is not a wide-eyed utopian project but a pragmatic endeavor that builds on a long history of small victories. Although religious and ethnic wars seem to be on the rise, Bellamy is more optimistic about the historical trend away from conflict: the great powers have abstained from war with one another for the longest period in the modern era; the United Nations has established norms and institutions for the peaceful settlement of disputes, peacekeeping, and the protection of civilians; and the use of force for territorial conquest has lost its legitimacy as a tool of statecraft. War will never be abolished, but humans do have the capacity to learn, adapt, and reach for the moral high ground. Bellamy tracks ongoing efforts to create “minor utopias” through pragmatic and incremental steps such as placing legal limitations on the conduct of war, building institutions for conflict mediation, cooperating on peacemaking after war, promoting norms of human dignity and human rights, extending humanitarian aid, and protecting women and children in war zones."
34,Unmerited,https://www.foreignaffairs.com/reviews/review-essay/2019-12-10/unmerited,Unmerited,"About 25 years ago, I spent a memorable afternoon in London with Michael Young, the author of the strange 1958 dystopian novel in the form of a dissertation called The Rise of the Meritocracy, which introduced that term into the English language. In the United States, for years, people have liked to insist that wherever they work or go to school is a meritocracy, meaning, roughly, that they understand it as an open competition in which the most deserving succeed. Americans assume meritocracy to be an unalloyed good; the term implies a contrast to some past system or an era when success went instead to lazy inheritors, timeservers, or adept players of office politics."
35,How Poverty Ends,https://www.foreignaffairs.com/world/how-poverty-ends,How Poverty Ends,"For all the worries today about the explosion of inequality in rich countries, the last few decades have been remarkably good for the world’s poor. Between 1980 and 2016, the average income of the bottom 50 percent of earners nearly doubled, as this group captured 12 percent of the growth in global GDP. The number of those living on less than $1.90 a day—the World Bank’s threshold for “extreme poverty”—has dropped by more than half since 1990, from nearly two billion to around 700 million. Never before in human history have so many people been lifted out of poverty so quickly."
36,When Progressives Were on the March,https://www.foreignaffairs.com/reviews/review-essay/2019-12-10/when-progressives-were-march,When Progressives Were on the March,"The rise of illiberal politics around the world is generating understandable anxiety over the future of the liberal international order. Most of that concern focuses on the fate of the international institutions that Washington and its allies created after World War II to promote peace and economic openness and to ward off the return of the protectionist, nationalist, and imperialist ideas that had produced so much bloodshed in the first half of the twentieth century. But equally important to the liberal order are the domestic policies and programs that accompanied these international arrangements. These involved a redesign of capitalism, with states balancing markets in order to ensure full (or at least fuller) employment and constructing comprehensive systems of social welfare. Historians have described these changes in various ways: a Keynesian compromise, a social democratic settlement, embedded liberalism. Whatever one calls them, the domestic changes that took place in Western countries after the war were essential for the emergence of the international order, because they made it possible to build and maintain political support for that order."
37,Paths to Power,https://www.foreignaffairs.com/reviews/paths-power,Paths to Power,"The world is in an illiberal phase. In recent years, dictators have strengthened their grip on many countries. Several democracies have witnessed the rise of authoritarian-minded leaders and movements. These trends make the task of understanding dictatorial rule all the more important."
38,Women Under Attack,https://www.foreignaffairs.com/world/women-under-attack,Women Under Attack,"In recent years, a rising tide of women’s activism has swept across the world. Online and on the streets, millions of women have raised their voices and called for action against systemic abuse, harassment, and discrimination. This activism has translated to the ballot box, with higher numbers of women running for office than ever before."
