,title1,page_url,title2,first_paragraph
13,Land of Tears: The Exploration and Exploitation of Equatorial Africa,https://www.foreignaffairs.com/reviews/capsule-review/2020-04-14/land-tears-exploration-and-exploitation-equatorial-africa,Land of Tears: The Exploration and Exploitation of Equatorial Africa,"Many writers have documented the abuses of the Belgian king Leopold II, who ruled the Congo Free State as a private fiefdom around the turn of the twentieth century. In search of ivory and rubber, Leopold’s agents committed unspeakable atrocities and violence that persisted even after Belgium nationalized the Congo Free State in 1908 to make it a more conventional colony. Harms’s deeply rewarding account of this history breaks new ground by broadening the context of Leopold’s depredations. His book places Leopold’s excesses alongside two other deeply exploitative state-building ventures in central Africa: France’s pillaging of its own neighboring Congo colony and the handiwork of the slave and ivory trader Tippu Tib, who operated on behalf of the sultan of Zanzibar and carved out an Arab zone of influence in the eastern half of the vast Congo River basin. Harms’s focus on economic and material factors reveals how the global demand for ivory and rubber shaped all three ventures."
14,Understanding South Africa,https://www.foreignaffairs.com/reviews/capsule-review/2020-04-14/understanding-south-africa,Understanding South Africa,"This breezy introduction to contemporary South Africa by two of its veteran journalists is perfect for anyone wanting a quick survey of the main issues currently facing the country. Chapters cover the reasons for South Africa’s disappointing economic performance over the last three decades, the lamentable state of the educational system, the failure of the opposition to wrest power from the African National Congress, the divisive politics around land, and other contentious subjects. In each case, Du Plessis and Plaut smartly start with the historical context before tracing continuities with and departures from the apartheid years. The authors don’t present precise prescriptions for a way out of the stagnation in which the country finds itself. Nonetheless, one of the book’s strengths is its nuanced recognition of the many interests and viewpoints that inform the country’s major political issues, a complexity that stems directly from South Africa’s divided past."
15,Nigeria’s Soldiers of Fortune: The Abacha and Obasanjo Years,https://www.foreignaffairs.com/reviews/capsule-review/2020-04-14/nigerias-soldiers-fortune-abacha-and-obasanjo-years,Nigeria’s Soldiers of Fortune: The Abacha and Obasanjo Years,"Siollun, a Nigerian journalist and historian, is the premier expert on the role of the military in Nigeria since the country won independence, in 1960. This sharply written and well-informed book is the third in his series on military rule in the country and focuses on the period between the end of General Ibrahim Babangida’s presidency, in 1993, and the return to power of General Olusegun Obasanjo, in 1999, through relatively free and fair elections. Those six years saw the rise of a particularly toxic politics, in which senior military officers constantly maneuvered and conspired to maintain their power. Siollun ably steers the reader through the events surrounding the businessman Mashood Abiola’s election to the presidency in 1993, the military’s refusal to allow him to assume office, and his subsequent arrest and death in custody; General Sani Abacha’s paranoid and violent presidency, from 1993 to 1998; and the trial and execution of the activist Ken Saro-Wiwa in 1995. Siollun argues that by the end of the twentieth century, the military had ruled Nigeria so badly that citizens were finally convinced of the superiority of civilian rule. This kind of judgment is rare in a narrative that is studiously dispassionate and entirely focused on the personalities and networks that shaped elite politics during this period, to the detriment of assessing the consequences of military rule."
16,"The Scientist and the Spy: A True Story of China, the FBI, and Industrial Espionage",https://www.foreignaffairs.com/reviews/capsule-review/2020-04-14/scientist-and-spy-true-story-china-fbi-and-industrial-espionage,"The Scientist and the Spy: A True Story of China, the FBI, and Industrial Espionage","The theft of intellectual property is not just about computer chips and pharmaceutical formulas: some of the most valuable targets are seeds. To feed a growing population with shrinking arable land, China needs hardy, high-yield seeds but cannot afford to spend the many years it takes to develop them. That’s why a police officer in Iowa in 2011 found a Chinese businessman named Robert Mo wandering around in a cornfield where he didn’t belong. The book offers a fly-on-the-wall procedural of the resulting case that involves spies, informants, FBI agents, customs officials, and bugged phones and cars. Along the way, Hvistendahl delves into seed breeding, the antitrust investigation of the agribusiness giant Monsanto, the differences between security espionage and intellectual property theft, and the problem of racial profiling in U.S. investigations in these areas. Although most ethnic Chinese scientists and businesspeople in the United States are not spies—and most who are spies are not amateur collectors such as Mo—in this case, the suspect was indeed guilty. But he was the only person convicted in a case that involved many bad actors, and while he sat in prison, the Chinese company ChemChina legally acquired a huge amount of seed technology by purchasing the Swiss agriculture firm Syngenta."
17,The Shenzhen Experiment: The Story of China’s Instant City,https://www.foreignaffairs.com/reviews/capsule-review/2020-04-14/shenzhen-experiment-story-chinas-instant-city,The Shenzhen Experiment: The Story of China’s Instant City,"Shenzhen was a fishing village that turned into a megalopolis through the alchemy of China’s reforms of the last 40 years. But Du, an architect and urban planner, complicates the simple narrative of the city’s ascent. The city sprawls over an area more than twice as large as that of the five boroughs of New York City. It has swallowed up land originally occupied by more than 2,000 long-established rural villages, which had flourished for centuries through farming, fishing, oyster cultivation, and, more recently, simple food processing and small-scale manufacturing. Some 300 “urban villages” survive inside the modern city, their roughly built tenements filled with cheap apartments that house migrants from all over the country. The most expensive gated community backs onto the biggest slum, which the city has targeted for redevelopment, a plan that in turn has spawned a resistance movement of preservationists. Throughout China, breakneck urbanization has required the seizure of land from communities in rural areas. Du hopes that the Shenzhen experiment can teach the rest of China to adopt development policies that are both more socially sensitive and concerned with protecting historical sites."
18,Fateful Triangle: How China Shaped U.S.-India Relations During the Cold War,https://www.foreignaffairs.com/reviews/capsule-review/2020-04-14/fateful-triangle-how-china-shaped-us-india-relations-during-cold,Fateful Triangle: How China Shaped U.S.-India Relations During the Cold War,"Madan argues that the main factor shaping U.S.-Indian relations during the Cold War—even more than relations with Pakistan and the Soviet Union, nuclear proliferation, or shared democratic values—was China. Both New Delhi and Washington were worried about the rise of China, but they seldom agreed on how to respond to it. In the early 1950s, New Delhi wanted to engage with Beijing, whereas Washington sought confrontation; in the 1970s, the United States engaged, whereas India grew more hostile. Even when the Indian and U.S. positions aligned—as they did on confronting China in the late 1950s and early 1960s—the two countries did not agree on how to do it. In Madan’s account, Chinese thinking about the triangular relationship appears only occasionally, through the eyes of Indian and U.S. policymakers who believed that Beijing was anxious about the threat of U.S.-Indian collusion. Since the end of the Cold War, the basic calculations of the three sides have not fundamentally changed, which makes this work a useful guide to the likely limits of future U.S.-Indian collaboration in dealing with China."
19,Demolishing Faith: The Destruction and Desecration of Uyghur Mosques and Shrines,https://www.foreignaffairs.com/reviews/capsule-review/2020-04-14/demolishing-faith-destruction-and-desecration-uyghur-mosques-and,Demolishing Faith: The Destruction and Desecration of Uyghur Mosques and Shrines,"The Washington-based Uyghur Human Rights Project uses its networks among Uighurs in exile and in Xinjiang to produce informative reports on the human rights disaster unfolding in that region. (I served for nine years on the board of the National Endowment for Democracy, which supports the UHRP.) Demolishing Faith details a couple of dozen of what may be thousands of destroyed mosques, shrines, and Muslim cemeteries in the region, using satellite photos and interviews of Uighurs who cared about these sites. Another report from 2019, Detained and Disappeared: Intellectuals Under Assault in the Uyghur Homeland, profiles seven of what were at the time 386 known cases of detained Uighur intellectuals. The organization maintains an updated list online and believes that the known cases are only a fraction of the total. The UHRP report Repression Across Borders: The CCP’s Illegal Harassment and Coercion of Uyghur Americans gives chilling examples of the way the Chinese government uses threatening phone calls and text messages—as well as arrests of relatives still in China—to put pressure on Uighur Americans to stay silent and to inform on others."
20,The Art of Political Control in China,https://www.foreignaffairs.com/reviews/capsule-review/2020-04-14/art-political-control-china,The Art of Political Control in China,"Scholars increasingly find that state-society relations in modern China are too complex to be captured by concepts such as authoritarianism, totalitarianism, or, as some propose, partial democracy. Looking at the state’s relationship with rural society, Mattingly finds a dynamic system in which the state recruits low-level officials from within local kinship and religious networks. These officials try to serve both their superiors and their communities—and sometimes themselves. Mattingly’s sharply observed examples show how local officials help get villagers to give up land (usually for unfairly low compensation and often to be used by crony capitalists), comply with unpopular family-planning regulations, and stay silent in the face of corruption. But the system is delicately balanced. Where social networks are weak, local cadres are unable to exert control, and where those networks are strong, local leaders may try to protect their communities against the state. When that happens, the central government sends in the police."
21,"Extraordinary Justice: Law, Politics, and the Khmer Rouge Tribunals",https://www.foreignaffairs.com/reviews/capsule-review/2020-04-14/extraordinary-justice-law-politics-and-khmer-rouge-tribunals,"Extraordinary Justice: Law, Politics, and the Khmer Rouge Tribunals","Etcheson served for six years as chief of investigations in the mixed international and Cambodian tribunal that was set up to try the leaders of the genocidal Khmer Rouge regime, which ruled Cambodia from 1975 to 1979. He recounts in dispiriting detail the maneuvers by Cambodian Prime Minister Hun Sen first to delay the tribunal’s creation and then to undermine its effectiveness. Negotiations over the formation and operation of the tribunal did not even start until 1997—18 years after the defeat of the Khmer Rouge. Nine more years were spent negotiating the tribunal’s structure and getting it funded, set up, and staffed. The court then got bogged down in legal and procedural debates between the international and the Cambodian prosecutors and judges. The Cambodian side tried to prevent the court from going after anyone with influence in or connections to the Hun Sen government. To add to the mess, zealous defense lawyers recruited from overseas did their best to stymie the few active prosecutions. Despite ample funding from foreign donors, in 14 years of operation, the tribunal has convicted only three people and opened investigations into just four others."
22,The Caste of Merit: Engineering Education in India,https://www.foreignaffairs.com/reviews/capsule-review/2020-04-14/caste-merit-engineering-education-india,The Caste of Merit: Engineering Education in India,"Throughout Indian history, castes have jostled with one another in the economic and political spheres, with those lower in the hierarchy seeking to raise their social standing and those above seeking to defend theirs. Subramanian observes how these contests play out in the context of the Indian Institutes of Technology, 23 schools around the country that have trained an engineering elite not only for Indian firms but also for many U.S. companies and universities. Admission is strictly exam-based, yet IIT students overwhelmingly come from high-caste backgrounds. In India—as in the United States and elsewhere—academic advancement rarely occurs without a foundation of family privilege. Focusing on the IIT in Madras, Subramanian shows how upper-caste Tamil graduates have converted their caste privilege into professional prestige and resisted attempts to increase the enrollment of lower-caste groups. The fetishization of exams has rendered caste invisible in the engineering profession but, she argues, lets it function behind the scenes. In India as elsewhere, the myth of meritocracy justifies the reproduction of long-standing social hierarchies."
23,How the West Stole Democracy From the Arabs: The Syrian Arab Congress of 1920 and the Destruction of Its Liberal-Islamic Alliance,https://www.foreignaffairs.com/reviews/capsule-review/2020-04-14/how-west-stole-democracy-arabs-syrian-arab-congress-1920-and,How the West Stole Democracy From the Arabs: The Syrian Arab Congress of 1920 and the Destruction of Its Liberal-Islamic Alliance,"This accessible historical narrative focuses on the thwarted Syrian drive for independence following World War I. Thompson traces how a coalition of liberals and religious leaders sought to create a democratic constitutional monarchy in what was known as Greater Syria (an area that comprised parts of present-day Israel, Lebanon, and Syria). They drew inspiration from Woodrow Wilson’s Fourteen Points and the growing clamor for self-determination around the world. But British and French leaders and bureaucrats, especially the French diplomat and imperialist Robert de Caix, conspired to squash this Arab bid for independence. Thompson imagines what would have happened had Syria gained independence in 1920 and suggests that the resulting state could have offered a model for the marriage of Islam and liberal democracy in the region. This counterfactual is both sweeping and unprovable. In reality, European powers strangled Syrian independence in its crib, and by the late 1930s, an intolerant form of Islam and autocratic Arab nationalism came to prevail in the Middle East."
24,"The Universal Enemy: Jihad, Empire, and the Challenge of Solidarity",https://www.foreignaffairs.com/reviews/capsule-review/2020-04-14/universal-enemy-jihad-empire-and-challenge-solidarity,"The Universal Enemy: Jihad, Empire, and the Challenge of Solidarity","Li sees the global “war on terror” as a clash of competing universalist visions. In this provocative book, he explores how jihadis and other Islamists develop their projects. He draws from his fieldwork in Bosnia with Muslim Bosniaks and with foreign, mainly Arab fighters who came to the Balkans during the disintegration of Yugoslavia in the early 1990s and remained beyond 9/11. Li is a gifted writer and storyteller, and his research has amazing breadth. Jihadi universalism jostled with other belief systems in Bosnia, including those promulgated by international peacekeeping missions, the “war on terror,” and the Non-Aligned Movement (which was headquartered during the Cold War in Yugoslavia). But universalism is an awkward framework for understanding what drove holy warriors to Bosnia in the first place. Li’s analysis leaves unexamined the overwhelmingly Sunni composition of the foreign Arab fighters. He doesn’t delve into the particularities of Bosniak Islam or consider the role of the Ottoman Empire in shaping religious practices and belief in the region. Despite these omissions, Li should be commended for a finely crafted plunge into international jihad."
25,Trump and Iran: From Containment to Confrontation,https://www.foreignaffairs.com/reviews/capsule-review/2020-04-14/trump-and-iran-containment-confrontation,Trump and Iran: From Containment to Confrontation,"Written before the assassination of the Iranian commander Qasem Soleimani, this book assesses the change in the United States’ approach to Iran from the Obama administration to the Trump administration. Under Barack Obama, the United States and other major powers negotiated the Joint Comprehensive Plan of Action to contain Iran’s presumed nuclear ambitions. That deal, however, did little to curb the role of Iranian proxies in the wider region. Under Donald Trump—and especially following the appointments of John Bolton as national security adviser and Mike Pompeo as secretary of state—Washington shifted from containment to a more hostile posture, with the goal of regime change and the possibility of military confrontation very much on the table. The Trump administration has also promoted joint Israeli and Saudi regional hegemony to counter Tehran’s influence. Entessar and Afrasiabi do a fine job of parsing the technical aspects of the nuclear deal, as well as the recent efforts of China, Russia, and European powers to dilute the effects of new U.S. sanctions on Iran. Although the authors underline the limitations of Obama’s approach to Iran, they clearly prefer it to Trump’s more coercive policy. They suggest that Iran is too big and well rooted in the region to succumb to Trump’s campaign of “maximum pressure.”"
26,"Black Wave: Saudi Arabia, Iran, and the Forty-Year Rivalry That Unraveled Culture, Religion, and Collective Memory in the Middle East",https://www.foreignaffairs.com/reviews/capsule-review/2020-04-14/black-wave-saudi-arabia-iran-and-forty-year-rivalry-unraveled,"Black Wave: Saudi Arabia, Iran, and the Forty-Year Rivalry That Unraveled Culture, Religion, and Collective Memory in the Middle East","A number of pivotal events in the years around 1979 transformed the Middle East: the triumph of the Islamic Revolution in Iran, the Soviet invasion of Afghanistan, the seizure of the Grand Mosque in Mecca by Islamist insurgents, and the assassination of Egyptian President Anwar al-Sadat. Ghattas describes how waves of extremism and bigotry flowed out from Iran and Saudi Arabia, reshaping a region that had been generally pluralistic and fundamentally tolerant. After 1979, “the dictatorship of the closed mind” took hold in many societies in the Middle East. Ghattas paints a big picture through a number of small portraits. Many of her protagonists tried to resist the rising tide of extremism, including the late Saudi Arabian journalist Jamal Khashoggi, whose killing at the hands of Saudi operatives Ghattas narrates in the conclusion of the book. She is unsparing in her critique of regional leadership through the decades, from Iran’s revolutionary leader Ayatollah Ruhollah Khomeini to Crown Prince Mohammed bin Salman in modern Saudi Arabia. Ghattas eschews despair and finds heroes among her own millennial generation, men and women who refuse to buckle under the inherited calamities of an earlier era."
27,The Arab Winter: A Tragedy,https://www.foreignaffairs.com/reviews/capsule-review/2020-04-14/arab-winter-tragedy,The Arab Winter: A Tragedy,"Feldman, a legal scholar, analyzes the events of the 2010–11 Arab Spring and its aftermath at a high level of abstraction. In his view, the revolts represented the first time Arabs rose up against their leaders, replacing the unity of Arab states with the unity of Arab peoples. But it’s not entirely clear whom he’s referring to when he writes about “the Arab people.” In one brief aside, Feldman describes “the people” as the intelligentsia and “the ordinary middle class” who led the protests in Tunisia, Egypt, and elsewhere. But many other groups were involved in the movements that toppled governments in 2011. Feldman misconstrues the dynamics of the social contract in Arab autocracies, claims that the Syrian uprising was inherently violent even though it was initially peaceful, and insists that the Egyptian people invited the armed forces to topple the democratically elected government of the Muslim Brotherhood in June 2013. But the book is still worthwhile because Feldman challenges readers to rethink what happened in 2011."
28,The Icon and the Square: Russian Modernism and the Russo-Byzantine Revival,https://www.foreignaffairs.com/reviews/capsule-review/2020-04-14/icon-and-square-russian-modernism-and-russo-byzantine-revival,The Icon and the Square: Russian Modernism and the Russo-Byzantine Revival,"In her lavishly illustrated book, Taroutina revises the time period during which art historians generally locate the origins of modernism in Russian art from the beginning of the twentieth century to the closing decades of the nineteenth. During that earlier time period, Taroutina points out, Russian artists had moved away from imitating contemporary European styles and toward developing a local “Russo-Byzantine” tradition that drew from older sources. This shift, although seemingly conservative in nature, in fact produced innovative art. The new fascination with Byzantine roots generated an interest in cleaning the dust off old icons that suddenly struck Russian viewers as looking rather modern. These pictures likely served as a source of inspiration for many modernist artists. Mikhail Vrubel began his artistic career working in the Byzantine manner. Wassily Kandinsky in his youth copied Byzantine miniatures, his artistic theory informed by his church attendance; according to Taroutina, even his mature paintings bear some resemblance to old Russian icons. Kazimir Malevich’s “quasi-cubism,” Taroutina writes, also owes more to the Russo-Byzantine tradition than to contemporary European cubism."
29,Nikita Khrushchev’s Journey Into America,https://www.foreignaffairs.com/reviews/capsule-review/2020-04-14/nikita-khrushchevs-journey-america,Nikita Khrushchev’s Journey Into America,"In 1959, U.S. President Dwight Eisenhower controversially welcomed the Soviet leader Nikita Khrushchev for a jaunt around the United States—just three years earlier, the Soviet government had brutally crushed a revolution in Hungary. Khrushchev’s improbable two-week visit did not change the course of the Cold War, nor do Nelson and Schoenbachler change the general understanding of the U.S.-Soviet rivalry. Instead, the book presents a colorful chronicle of Khrushchev’s tour and a lively portrait of the Soviet leader. A firm Marxist, Khrushchev never missed an opportunity to remind his hosts, whether on Wall Street or in Hollywood, that communism was on the right side of history and that capitalism was doomed. He bragged incessantly about Soviet triumphs in space and reacted rudely, sometimes exploding in anger, whenever he detected condescension or disrespect. When not provoked, he could be open and genial, charming and funny, and always anxious to connect with “ordinary Americans.” Unwilling to admit the United States’ economic or technological superiority, he showed curiosity and admiration for things that were new to him, from Eisenhower’s helicopter (he ordered several for his own use in the Soviet Union) to self-service at the IBM cafeteria (he began to introduce this technology in the Soviet Union on his return)."
30,Three Books about the Chernobyl Nuclear Disaster,https://www.foreignaffairs.com/reviews/capsule-review/2020-04-14/three-books-about-chernobyl-nuclear-disaster,Three Books about the Chernobyl Nuclear Disaster,"Three recent books examine the origins and fallout of the Chernobyl nuclear reactor explosion in 1986. At the center of both Higginbotham’s and Plokhy’s books are minute-by-minute reconstructions of the world’s worst nuclear accident and its immediate aftermath. The more detailed their accounts become, the more the two histories overlap. The two narratives feature many of the same protagonists: scientists, managers, engineers, firefighters, doctors, Communist Party functionaries, and government officials. They even use some of the same quotes. Both works begin with the preparation for the fatal test of Chernobyl’s Unit 4 reactor, which led to the explosion. In both books, one encounters the initial obliviousness of local residents, with children playing outdoors, men fishing, and sunbathers marveling at how easy it was to get a tan that day, all while the radiation readings on the (very scarce) dosimeters were off the scale and terror-stricken nuclear experts feared the possibility of a true Armageddon of radioactive contamination reaching the Dnieper River and the oceans of the world. Both Higginbotham and Plokhy show how the communist leadership mobilized hundreds of thousands of “expendable” people to clear the damage caused by the catastrophe. They explain how the Soviet Union’s enormous appetite for nuclear energy encouraged thrift over safety; the state ignored warnings about flaws in the reactor design and covered up information about preceding accidents."
31,Trials and Tribulations,https://www.foreignaffairs.com/articles/world/2020-04-13/trials-and-tribulations,Trials and Tribulations,"In “How Poverty Ends” (January/February 2020), Abhijit Banerjee and Esther Duflo, two of last year’s three Nobel laureates in economics, contend that “the true ingredients of persistent economic growth”—development of the sort that pulls people out of poverty and raises living standards across the board—“remain mysterious.” They understand poverty as a big puzzle to be solved mainly through experiments, notably randomized controlled trials. I have admired and supported Banerjee and Duflo from the early days of their economics training. But I believe theirs is not the right way to understand the challenge of ending poverty. There are not huge mysteries about what is needed to end extreme poverty. Practical solutions are largely known and within reach; what poor countries need is not more economists performing randomized trials to confirm what experts already know but good governance and development assistance to cover financing gaps."
32,A Foreign Policy for the Climate,https://www.foreignaffairs.com/articles/united-states/2020-04-13/foreign-policy-climate,A Foreign Policy for the Climate,"In September 2019, after a two-year drought and some of the hottest days on record, wildfires broke out across eastern Australia. The fires raged for seven months and consumed 75,000 square miles. They displaced tens of thousands of people and destroyed almost 3,000 homes. In Melbourne, the air quality was 30 percent worse than in famously toxic New Delhi. Researchers estimate that more than one billion animals died in the conflagration. And the total economic damage is expected to exceed the previous $4.4 billion record set by the Black Saturday fires in 2009."
33,The Strategic Case for U.S. Climate Leadership,https://www.foreignaffairs.com/articles/united-states/2020-04-13/strategic-case-us-climate-leadership,The Strategic Case for U.S. Climate Leadership,"In the United States, the case for greater action on climate change is typically made on environmental grounds. But there are equally compelling economic, geopolitical, and national security rationales for the United States to lead the world on climate policy. Even those who remain skeptical of the environmental urgency of the problem should recognize the overwhelming strategic advantages of U.S. climate action at home and abroad."
