,title1,page_url,title2,first_paragraph
10,The Epidemic of Despair,https://www.foreignaffairs.com/articles/united-states/2020-02-03/epidemic-despair,The Epidemic of Despair,"Since the mid-1990s, the United States has been suffering from an epidemic of “deaths of despair”—a term we coined in 2015 to describe fatalities caused by drug overdose, alcoholic liver disease, or suicide. The inexorable increase in these deaths, together with a slowdown and reversal in the long-standing reduction in deaths from heart disease, led to an astonishing development: life expectancy at birth for Americans declined for three consecutive years, from 2015 through 2017, something that had not happened since the influenza pandemic at the end of World War I."
11,Learning to Live With Despots,https://www.foreignaffairs.com/united-states/learning-live-despots,Learning to Live With Despots,"Throughout its history, the United States has oscillated between two foreign policies. One aims to remake other countries in the American image. The other regards the rest of the world as essentially beyond repair. According to the second vision, Washington should demonstrate the benefits of consolidated democracy—free and fair elections, a free press, the rule of law, the separation of powers, and an active civil society—but not seek to impose those things on other countries. The George W. Bush administration took the first approach. The Obama administration took the second, as has the Trump administration, choosing to avoid actively trying to promote freedom and democracy in other countries."
12,"Come Home, America?",https://www.foreignaffairs.com/issue-packages/come-home-america,What’s Inside,"Wealth and power breed ambition, in countries as in people. Nations on the rise dream big, dare greatly, and see failure as a challenge to be overcome. The same process works in reverse: nations on the wane scale back their ambitions, cut losses, and see failure as a portent to be heeded."
13,The Folly of Retrenchment,https://www.foreignaffairs.com/united-states/folly-retrenchment,The Folly of Retrenchment,"For seven decades, U.S. grand strategy was characterized by a bipartisan consensus on the United States’ global role. Although successive administrations had major disagreements over the details, Democrats and Republicans alike backed a system of alliances, the forward positioning of forces, a relatively open international economy, and, albeit imperfectly, the principles of freedom, human rights, and democracy. Today, that consensus has broken down."
14,Unfulfilled Promises: Latin America Today,https://www.foreignaffairs.com/reviews/capsule-review/2020-02-11/unfulfilled-promises-latin-america-today,Unfulfilled Promises: Latin America Today,"This eclectic collection brings together leading scholars of economics, social policy, public security, and international relations in sketching the progress and frustrations of Latin American development. The contributors generally advocate incremental approaches that build on previous progress, rather than root-and-branch upheaval. The separate chapters advance sound, if at times exacting, policy recommendations: countries should diversify their higher-quality exports, raise their labor productivity, enlarge their fiscal capacity, target pockets of poverty, bolster their social safety nets to safeguard their emerging middle classes, make their governance and regulatory structures more effective and transparent, and adopt comprehensive crime-fighting strategies. The contributors underplay the overwhelming pressures of population growth and rapid urbanization in some parts of Latin America, as well as the growing aspirations of middle classes that current growth rates will not soon satisfy. In highlighting the shortcomings of Latin American development, some essays inadvertently feed the notion, employed by authoritarian demagogues, that the region’s “unfulfilled promises” are reason enough to dismantle open, democratic capitalist systems. Hard-pressed democratic governments will have to judiciously select their priorities, leaving a lot for future generations to accomplish."
15,Paths for Cuba: Reforming Communism in Comparative Perspective,https://www.foreignaffairs.com/reviews/capsule-review/2020-02-11/paths-cuba-reforming-communism-comparative-perspective,Paths for Cuba: Reforming Communism in Comparative Perspective,"Revolutionary Cuba is ironically among the more static political systems on earth. To imagine what a new Cuba might eventually look like, the contributors to this thoughtful collection examine the factors that have driven change in other one-party authoritarian systems. They paint a rather melancholy picture. Cuba has some advantages: an educated and low-wage workforce, a capable state, and proximity to dynamic economies, nearby democracies, and a prosperous Cuban diaspora in the United States. But Cuba seems unlikely to follow the path of China and Vietnam, communist countries that found prosperity in opening up their closed markets. The economies of China and Vietnam only blossomed once elites agreed to programs of reform; Cuban conservatives have resisted even the most modest market-oriented measures. The relative success stories of formerly communist countries in eastern Europe demonstrate the benefit of having a historical tradition of democracy, an independent civil society, and, most important, the liberalizing influence of the European Union—all conditions largely absent from Cuba. The animosity of Washington doesn’t help: subject to prolonged U.S. hostility, many Cubans view liberal democracy and free-market capitalism with deep mistrust."
16,The Wily Country,https://www.foreignaffairs.com/reviews/review-essay/2020-02-11/wily-country,The Wily Country,"Not since the McCarthy era has Russia been so present in the American psyche and so close to the fevered core of American politics. But being present is not the same as being known. Russia’s recent ubiquity in U.S. politics has coincided with a precipitous decline in contact between the two countries: among diplomats (a result of U.S. efforts to isolate Russia for its misdeeds in Ukraine and elsewhere), among heads of state and political elites, among scholars, and among ordinary citizens. U.S. academic work on Russia has been steadily diminishing since the end of the Cold War. Very few Americans now learn the Russian language or study Russian history, and a great deal of U.S. journalism on Russia suffers from hyperbole, paranoia, and clichés."
17,Ghosts of Sheridan Circle: How a Washington Assassination Brought Pinochet’s Terror State to Justice,https://www.foreignaffairs.com/reviews/capsule-review/2020-02-11/ghosts-sheridan-circle-how-washington-assassination-brought,Ghosts of Sheridan Circle: How a Washington Assassination Brought Pinochet’s Terror State to Justice,"On September 21, 1976, the secret police of the Chilean dictator Augusto Pinochet assassinated Orlando Letelier, a former ambassador and a leader of the opposition in exile, and his colleague, Ronni Moffitt, in broad daylight on Embassy Row, in Washington, D.C. Drawing heavily on previously published accounts, McPherson retraces the many twists and turns of the lengthy joint U.S.-Chilean investigation to identify and prosecute the perpetrators. The brazen violation of American national sovereignty, McPherson argues, as much as the violation of human rights, shook the U.S. government. The Letelier case established important precedents in international human rights law. There are many heroes in this account, including tenacious U.S. government attorneys, alert U.S. diplomats, and dogged pro bono lawyers, but Letelier’s widow, Isabel, stands out for her intrepid, relentless activism. Arguably, the strong U.S. response served as a deterrent to other would-be political assassins: the killing of Letelier remains the only state-sponsored assassination of a foreign diplomat on U.S. soil."
18,Del centenario a los chilennials: 100 años de transformaciones y 25 tendencias que cambiaron Chile (From 1910 to the Chilennials: 100 Years of Transformations and 25 Trends That Changed Chile),https://www.foreignaffairs.com/reviews/capsule-review/2020-02-11/del-centenario-los-chilennials-100-anos-de-transformaciones-y-25,Del centenario a los chilennials: 100 años de transformaciones y 25 tendencias que cambiaron Chile (From 1910 to the Chilennials: 100 Years of Transformations and 25 Trends That Changed Chile),"A recent wave of antigovernment protests in Chile that called for more affordable public education and health care, greater economic mobility, and a more inclusive democracy was spearheaded by high school and university students—the chilennials (millennial Chileans) of this book’s title. But older generations reminded these young people that their current living standards are far superior to those of their grandparents. This timely, readable study documents Chile’s sweeping transformation over the last 100 years from a dirt poor, semifeudal agricultural society into a modern, educated, and urbanized nation. These days, Chileans compare themselves not to their Latin American neighbors but rather to the developed nations of the Organization for Economic Cooperation and Development, of which Chile is a proud member. Dosque and Valente beseech their fellow Chileans to “feel very proud and thankful” for these achievements and for the century of social struggles that made them possible, even as they warn against complacency. The authors fear that a lack of appreciation for the nation’s history might lead to a misdiagnosis of its current troubles that could jeopardize hard-won progress. This valuable, persuasive text should be required reading in all Chilean high schools."
19,The Second American Revolution: The Civil War–Era Struggle Over Cuba and the Rebirth of the American Republic,https://www.foreignaffairs.com/reviews/capsule-review/2020-02-11/second-american-revolution-civil-war-era-struggle-over-cuba-and,The Second American Revolution: The Civil War–Era Struggle Over Cuba and the Rebirth of the American Republic,"Drawing on existing scholarship, Downs argues that the era of Reconstruction that followed the U.S. Civil War amounted to a second foundational moment in the history of the United States, when the government in Washington employed military force and other measures to radically transform labor and property relations in the American South and fundamentally revise the U.S. Constitution. With graceful and forceful prose, Downs links the mid-nineteenth-century history of the United States to that of the broader Atlantic world—in particular, to Cuba and Mexico in their struggles against European powers to end slavery and establish anti-imperialist democracies. The U.S. example was powerful, spreading revolutionary impulses and promising, however briefly, to produce a network of “free-trading antislavery republics” on either side of the Atlantic. Extending his historical interpretations to today’s politics, Downs suggests that Americans could benefit from reexamining the bold measures of nineteenth-century Republicans: the carving out of new states, the passing of constitutional amendments, and the introduction of federal oversight of elections."
20,"Braver, Greener, Fairer: Memos to the EU Leadership, 2019–2024",https://www.foreignaffairs.com/reviews/capsule-review/2020-02-11/braver-greener-fairer-memos-eu-leadership-2019-2024,"Braver, Greener, Fairer: Memos to the EU Leadership, 2019–2024","Every five years, the European Union elects a new parliament, appoints a new commission, and replaces the president of the council and its high representative for foreign policy. Traditionally, this turnover is also a moment for EU officials to establish new priorities and a budgetary framework to pay for them. Just such a transition is occurring now. In this collection, analysts from Bruegel, one of Brussels’s most respected think tanks, review 11 issues and offer concrete policy recommendations for EU leaders. Each chapter constitutes a concise memo to the relevant officials. There are limitations: the chapters focus almost exclusively on industrial regulation, financial and digital services, competition policy, and other economic matters, areas in which Bruegel specializes; foreign policy, migration, Russian subversion, homeland security, and other important issues go neglected. The market-oriented recommendations are too numerous and idealistic, focusing on what would increase aggregate welfare rather than what is politically viable. The writing is jargon laden. Nonetheless, those who seek a succinct overview of the EU's potential course of action over the next five years are unlikely to find a better starting point."
21,"The Tragedy of Property: Private Life, Ownership, and the Russian State",https://www.foreignaffairs.com/reviews/capsule-review/2020-02-11/tragedy-property-private-life-ownership-and-russian-state,"The Tragedy of Property: Private Life, Ownership, and the Russian State","Trudolyubov traces the roots of what he sees as the tragedy of Russia: its failure to establish democratic institutions that would defend its citizens against the whims of their rulers. With concision and clarity, he blames Russia’s historical lack of robust property rights. Through much of Russian history, the ruler dispensed private property—and especially real estate—as a “privilege” to the upper class. In western Europe, by contrast, property rights emerged in the course of long social battles and were closely associated with the development of common law and the liberal tradition. Anxious to maintain the state’s unchallenged supremacy, Russian rulers at all times were wary of private property. The Bolsheviks outlawed it altogether; for decades, the state was the sole owner and distributor of all land and urban housing. Today’s Russians may own their apartments and have better opportunities for a private life than earlier generations, but the state retains discretionary power over large properties, and the threat of sudden redistribution remains. Although he draws a bleak picture, Trudolyubov finds some solace in the fact that Russia’s top leaders do not seek to reinstate across-the-board state ownership or return to a Soviet-style totalitarian past"
22,European Disintegration? The Politics of Crisis in the European Union,https://www.foreignaffairs.com/reviews/capsule-review/2020-02-11/european-disintegration-politics-crisis-european-union,European Disintegration? The Politics of Crisis in the European Union,"Over the past decade, many observers have written about the four large crises facing the European Union: the economic instability of countries in the eurozone, Russian aggression toward Ukraine, mass migration, and Brexit. Of course, the EU has surmounted crises in the past, but Webber suggests that the breadth, depth, and length of these recent ones render them more threatening. This approachable textbook-style treatment of the topic summarizes existing research and compares EU responses in each area. It rejects the conventional view that EU policy grows out of managing the tension between the interdependence of member states and the domestic calculus of nationalist politicians. Instead, Webber argues, EU policies today mostly reflect the power of Germany and, in particular, the idiosyncratic beliefs and motivations of German Chancellor Angela Merkel. Although it is hard to deny that the leader of Europe’s most powerful country plays a critical role, one wonders if her actions are as separate from the broader forces shaping the EU as Webber seems to believe."
23,Two Memoirs About the Soviet Union,https://www.foreignaffairs.com/reviews/capsule-review/2020-02-11/two-memoirs-about-soviet-union,Two Memoirs About the Soviet Union,"These two memoirs are both written by respected left-wing scholars of Russia, but they differ in the extent to which their authors immersed themselves in Russian life. Siegelbaum entered Columbia University in 1966 and chose to study the Soviet Union because of his communist leanings. His memoir reads like a bildungsroman: Siegelbaum describes his early years as a child of “a Red” (his father joined the U.S. Communist Party in 1939), his participation as a young Marxist in the 1967–68 student protests, and his subsequent development into a Russian labor historian schooled in Marxist theory. As labor history receded in importance, his somewhat reluctant shift toward cultural and material history proved fortunate: his history of the Soviet automobile was awarded two prestigious prizes. Siegelbaum’s memoir is also a chronicle of the trends and debates in his field from the 1970s until his retirement in 2018, with a special focus on the new research opportunities that followed the collapse of the Soviet Union, as archives were opened and collaboration with Russian colleagues became possible. Apart from Russian historians, informants, and landlords, however, Siegelbaum mentions almost no encounters with the people of contemporary Russia. A Russia that had “shed its Sovietness and other-worldness” apparently lost its attraction for him."
24,The Stuff of Soldiers: A History of the Red Army in World War II Through Objects,https://www.foreignaffairs.com/reviews/capsule-review/2020-02-11/stuff-soldiers-history-red-army-world-war-ii-through-objects,The Stuff of Soldiers: A History of the Red Army in World War II Through Objects,"Schechter looks at the Great Patriotic War (as World War II is referred to in Russia) through Soviet soldiers’ everyday objects (spoons, spades, knapsacks, uniforms, weapons, war trophies), with the aid of their letters and diaries, wartime manuals, and postwar fiction and memoirs. With this original approach—in itself an amazing achievement given the immense literature in this historical field—Schechter uses the material culture of the Red Army to trace the makeover of Soviet life and politics brought about by the war. The story of pogony (shoulder boards) is a good example of Schechter’s nimble analysis. This feature of the military uniform was discarded initially as a trapping of the ancien régime, only to be reintroduced during World War II. In Schechter’s view, this shift illustrates the transformation of the Soviet Union from a project of global proletarian revolution into a nation drawing on its history in defending the motherland from a foreign enemy. For the many millions of Red Army soldiers of different cultures and nationalities, the everyday reliance on the same government-issued gear was a unifying experience, one that came to define the Soviet Union until its eventual implosion."
25,"After the Berlin Wall: Memory and the Making of the New Germany, 1989 to the Present",https://www.foreignaffairs.com/reviews/capsule-review/2020-02-11/after-berlin-wall-memory-and-making-new-germany-1989-present,"After the Berlin Wall: Memory and the Making of the New Germany, 1989 to the Present","How should Germans feel about the Berlin Wall? During the Cold War, East German leaders insisted that it was a defensive and stabilizing barrier, whereas their counterparts in West Germany denounced it as a humanitarian outrage that revealed the bankruptcy of communist ideology. This carefully researched and superbly readable book explores the wall’s place in Germany’s collective memory. After 30 years, the events of 1989, seemingly so clear at the time, have become the subject of heated debate. Who in the East was responsible for the wall’s fall: Protesters on the streets of East Germany? Tens of thousands of their fellow citizens who snuck through the Hungarian border? The guards who opened the gates on their own? The top Communist politicians who refused to order a violent clampdown? Or the Soviet leader Mikhail Gorbachev, who declined to back the government in Berlin? Today, the wall has become a contested political symbol. Critics of continuing economic disparities between eastern and western Germany see commemorations of the fall of the wall as opportunities to criticize the current order. Some in the former East Germany view Berlin’s current policy of blocking Mediterranean migrants, instituted after the Syrian refugee crisis of 2015, as evidence that stern international barriers are normal and legitimate."
26,The Siberian Dilemma,https://www.foreignaffairs.com/reviews/capsule-review/2020-02-11/siberian-dilemma,The Siberian Dilemma,"Back in 1981, Smith’s mystery novel Gorky Park, set in the contemporary Soviet Union, won him great success: it became a bestseller and was later made into a movie. Gorky Park’s protagonist, the criminal investigator Arkady Renko, has since proceeded to solve crimes in an ongoing series of novels that now take place in modern Russia. The Siberian Dilemma, the latest in this series, unfolds in 2019 and refers to real events, such as Russian President Vladimir Putin’s reelection the previous year. Renko, however, has not aged one bit and remains as astute and battle seasoned as ever. He faces a deadly dilemma as he finds himself personally implicated in the events he happens to be investigating, and he narrowly escapes death in the Siberian taiga. Those drawn to Smith’s mysterious Russian settings will be fully rewarded by the depictions of vast and cold Siberian expanses, monstrous bears, and precious sables (Smith appears to have a special feeling for the last: a sable-smuggling operation was central to the plot of Gorky Park), as well as small-time mobsters, big-time oil tycoons, dirty politics, banyas, and vodka. Russian readers, however, might smile at the book’s small cultural inaccuracies."
27,Learning From the Germans: Race and the Memory of Evil,https://www.foreignaffairs.com/reviews/capsule-review/2020-02-11/learning-germans-race-and-memory-evil,Learning From the Germans: Race and the Memory of Evil,"Firmly convinced of the exceptional nature of their country, many Americans resist opportunities to learn from the history of others. They interrogate the history and legacy of American slavery, imperialism, genocide, and other mass evils without considering how other countries have dealt with similar misdeeds. Neiman, a Jewish American philosopher who grew up in the American South and now lives in Berlin, has written a corrective. She compares the German response to the Holocaust since World War II to the southern response to slavery and segregation in that same period. Both societies went through decades of denial: for 25 years after World War II, the Germans argued that everyday citizens neither knew about nor supported the Holocaust; American southerners during that same time maintained myths that slavery and segregation were beneficial and that the Civil War was really about states’ rights. Starting in the 1960s, however, Germany officially apologized, paid reparations, banned the glorification of the perpetrators of the Holocaust, and memorialized the victims. By contrast, Neiman argues, many southerners and their conservative defenders elsewhere in the United States continue to suppress the record of the past. They defend monuments and symbols celebrating those who took up arms to defend slavery, label official apologies as treasonous, resist reparations, and applaud politicians who employ coded racist language."
28,"Islam, Authoritarianism, and Underdevelopment: A Global and Historical Comparison",https://www.foreignaffairs.com/reviews/capsule-review/2020-02-11/islam-authoritarianism-and-underdevelopment-global-and-historical,"Islam, Authoritarianism, and Underdevelopment: A Global and Historical Comparison","Kuru, a political scientist, undertakes an ambitious and, on balance, successful analysis of the ills of the authoritarianism, economic backwardness, and religious violence that plague 49 Muslim-majority states. He rejects the essentialist notion that the fault for the struggles of these states lies in Islamic doctrine, but he also dismisses apologias that point to the lingering effects of European colonial domination. Kuru traces a longer arc of decline. He describes a period of Islamic scientific and cultural efflorescence from roughly the eighth to the eleventh century, in which a dynamic mercantile bourgeoisie allied with a vibrant intelligentsia. That golden age came to an end thanks to the rise of a conservative and anti-intellectual alliance of religious scholars and state officials. Despite covering a vast amount of secondary literature, he does not adequately explain why the clergy failed to see the bourgeoisie as potential partners. He more convincingly makes the case that Muslim societies inherited the model of the powerful military-theocratic state—composed of warrior-rulers, religious authorities, and their subjects—from Persian tradition, not the Koran."
29,For the Record,https://www.foreignaffairs.com/reviews/capsule-review/2020-02-11/record,For the Record,"Politics is an ugly game, and few who play it are self-reflective. So memoirs by leading politicians almost always disappoint. Even when they avoid outright lies, most mislead by omission, revealing little backroom maneuvering and evading personal responsibility for errors. This book is no exception: the former British prime minister, aware that history will remember him primarily for his disastrous choice to hold the ill-fated Brexit referendum, offers a retrospective self-justification. Throughout, he claims, unconvincingly, that his hands were tied. The referendum was inescapable because the eu had mistreated the United Kingdom and because sincerely Euroskeptical British citizens deserved to have their voices heard. Cameron denies that he was ever pressured by parliamentary backbenchers to hold the Brexit vote. The victory of the Leave campaign, he claims, was at once impossible to predict and inevitable, due to the lack of the EU’s willingness to reform; the perfidy of the then recently departed mayor of London, Boris Johnson; and the dynamics of modern media campaigns. Cameron comes across as a sincere and decent fellow severely lacking in the Machiavellian foresight, ruthlessness, and savvy required for political success."
30,The Brussels Effect: How the European Union Rules the World,https://www.foreignaffairs.com/reviews/capsule-review/2020-02-11/brussels-effect-how-european-union-rules-world,The Brussels Effect: How the European Union Rules the World,"This may well be the single most important book on Europe’s global influence to appear in a decade. Many believe that Europe’s international standing is declining in a world dominated by China and the United States and in which the forces of globalization are creating a race to the bottom that undermines the European model of high regulation and social protection. Bradford demolishes these myths by showing how the European Union’s stringent regulations raise the standards of producers in China, the United States, and other countries across the globe. The EU manages to wield this influence by conditioning access to its market, the world’s second largest, on compliance with its standards. Bradford illustrates this “Brussels effect”—modeled on a similar “California effect,” which intensifies regulations within the United States—with detailed case studies of EU policies in a range of areas, including food safety, data privacy, and environmental protection. Farmers in Nebraska, for instance, grow pesticide-free products so that they meet EU standards. Globally integrated producers of goods as various as chemicals, automobiles, and banking services find that it often makes more business sense to produce just one product line to the highest standard in the world, which is, almost inevitably, that of Europe. Even big technology firms, such as Google and Microsoft, must toe the line of EU antitrust and cartel policy."
31,Owners of the Republic: An Anatomy of Egypt’s Military Economy,https://www.foreignaffairs.com/reviews/capsule-review/2020-02-11/owners-republic-anatomy-egypts-military-economy,Owners of the Republic: An Anatomy of Egypt’s Military Economy,"Sayigh brilliantly dissects the Egyptian military’s dominance of Egypt’s economy. The tentacular reach of the Ministry of Defense into the economy is almost seven decades old, but its growth accelerated under the 30-year rule of Hosni Mubarak and has increased even more under President Abdel Fattah el-Sisi, who came to power in 2013. The military may control as much as 20 percent of total public spending. At the same time, it is not subject to external audit or parliamentary oversight. It is a rent-making machine, controlling the commercial use of most of Egypt’s land. It imports and manufactures drugs and food staples, labeling these commodities as strategic. It has a bevy of private-sector allies. It is exempt from taxes and import duties on most of its activities. And it benefits from the silence of the International Monetary Fund, the World Bank, and the United States. All that can check its hold over the economy is its own drag on Egypt’s potential growth."
32,Crony Capitalism in the Middle East: Business and Politics From Liberalization to the Arab Spring,https://www.foreignaffairs.com/reviews/capsule-review/2020-02-11/crony-capitalism-middle-east-business-and-politics-liberalization,Crony Capitalism in the Middle East: Business and Politics From Liberalization to the Arab Spring,"The contributors to this important collection parse the variety of crony-capitalist arrangements in the Middle East. They cover Egypt, Iran, Lebanon, Morocco, Tunisia, Turkey, and the Palestinian territories. The book proposes that the structural liberalization programs forced by international financial institutions and private creditors on the autocracies of the region in the 1980s and 1990s produced a grand bargain between political and business elites. Well-connected firms accepted limited market reforms in exchange for special benefits that boosted their profits. The authors contend that today’s autocrats have an inveterate suspicion of their own private sectors and fear that greater market reforms would shift power to assertive business elites. This hypothesis seems to fit the observed facts in the region, but there’s no evidence that the compromise was an explicit state strategy. Moreover, it is not clear why incumbent autocrats should fear their private sectors given how easily business interests were swept aside in the populist era of the 1950s and 1960s."
33,"City of Black Gold: Oil, Ethnicity, and the Making of Modern Kirkuk",https://www.foreignaffairs.com/reviews/capsule-review/2020-02-11/city-black-gold-oil-ethnicity-and-making-modern-kirkuk,"City of Black Gold: Oil, Ethnicity, and the Making of Modern Kirkuk","This fine social history of the city of Kirkuk, in northern Iraq, traces a century of political upheaval. Bet-Shlimon was born in the United States but hails from an Assyrian family with roots in Kirkuk. The ancient, polyglot city was transformed in 1927 by the discovery of oil nearby. Kirkuk had long been dominated by its Turkish-speaking Turkmen population, but the oil boom drew in a large population of poor, rural Kurds to work in the oil fields. With them came Iraq’s Communist Party, which sought to organize the workers. The Iraq Petroleum Company helped build a middle class in the city but neglected the mostly Kurdish lower class. The 1958 revolution that toppled the Iraqi monarchy exposed the fault lines created during the oil era. Kurds and Turkmens chose opposite sides in Iraq’s national-level struggles. The rise of Saddam Hussein added the force of Arabization and anti-Kurdish animus to the volatile politics of the city. The book criticizes essentialist explanations of ethnicity, but the massacres that rocked Kirkuk in the late 1950s smack of visceral enmities. In this case, essentialist and contingent explanations can both be true."
